시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
파주시,노인요양공동생활가정,엘림의집,지정,경기도 파주시 광탄면 혜음로601번길 121-10,경기도 파주시 광탄면 용미리 595-13번지,031-9420-9964,031-9420-9924,10955,8,8,1,7,8,0,0,8,5,5,0,5,5,0,2009-09-28,,개인,개인,,영리,,37.7434586684,126.8676928621
파주시,노인요양시설(개정법),연세덕은요양원,지정,경기도 파주시 월롱면 엘지로 202,경기도 파주시 월롱면 덕은리 1034-2번지,031-9420-0029,031-9420-0086,10844,29,24,7,17,24,0,5,19,15,15,3,12,15,0,2015-10-16,,개인,개인,,영리,,37.8123957421,126.7776278235
파주시,노인요양시설(개정법),예빛 수 요양원,지정,경기도 파주시 법원읍 보광로1794번길 62,경기도 파주시 법원읍 삼방리 278-5번지,031-9580-9501,031-9580-3917,10829,29,11,3,8,11,0,2,9,9,9,1,8,9,0,2016-08-30,,개인,개인,,영리,,37.8370744473,126.8704744361
파주시,노인요양시설(개정법),예빛마을,지정,경기도 파주시 법원읍 보광로1794번길 63,경기도 파주시 법원읍 삼방리 277-2번지,031-9580-9501,031-9580-3917,10829,29,23,11,12,21,2,3,20,16,16,8,8,15,1,2006-05-15,,개인,개인,,영리,,37.8373796608,126.8702445492
파주시,노인요양시설(개정법),예사랑요양원,지정,경기도 파주시 숲속노을로 265,경기도 파주시 문발동 562-2번지,031-9460-8428,031-9460-8429,10884,29,28,1,27,28,0,6,22,18,18,3,15,17,1,2010-11-11,,개인,개인,,영리,,37.7241286763,126.7112195267
파주시,노인요양공동생활가정,온누리실버홈,지정,경기도 파주시 조리읍 대원로 56,경기도 파주시 조리읍 대원리 218번지 그린시티동문아파트 308동 101호,070-7594-0025,031-943-2291,10943,9,9,0,9,9,0,0,9,5,5,0,5,5,0,2010-07-13,,개인,개인,,영리,,37.7282173261,126.8175738610
파주시,노인요양공동생활가정,온세그린 2관,지정,경기도 파주시 새꽃로 62,"경기도 파주시 금촌동 237-1번지 207, 208호",070-4858-0746,070-7610-6878,10926,8,6,1,5,6,0,0,6,6,6,1,5,2,4,2016-04-21,,개인,개인,,영리,,37.7555869861,126.7689399798
파주시,노인요양시설(개정법),온세그린노인전문요양원,지정,경기도 파주시 새꽃로 62,경기도 파주시 금촌동 237-1번지,031-9450-1812,031-9450-1802,10926,29,29,9,20,29,0,6,23,22,22,4,18,6,16,2010-07-28,,개인,개인,,영리,,37.7555869861,126.7689399798
파주시,노인요양공동생활가정,우리집실버케어,지정,,경기도 파주시 조리읍 대원리 992-1번지 한라아파트,031-9480-9183,031-9450-9182,10936,9,9,0,9,9,0,0,9,7,7,0,7,7,0,2013-12-09,,개인,개인,,영리,,37.7421392739,126.8016127655
파주시,노인요양공동생활가정,월롱패밀리 요양원,지정,경기도 파주시 월롱면 다락고개길 81,경기도 파주시 월롱면 위전리 592-16번지,031-8071-0468,031-8071-0468,10946,5,3,0,3,3,0,0,3,5,5,0,5,4,1,2013-09-23,,개인,개인,,영리,,37.7945992922,126.7901927665
파주시,노인요양시설(개정법),유사랑요양원,지정,경기도 파주시 금빛로 27,경기도 파주시 금촌동 986-2번지,031-9490-7181,031-9490-7182,10915,29,29,1,28,29,0,5,24,20,20,1,19,19,1,2014-08-27,,개인,개인,,영리,,37.7522444291,126.7662484975
파주시,노인요양시설(개정법),은빛요양원,지정,경기도 파주시 파주로 266,경기도 파주시 동패동 1695-1번지,031-9430-2232,031-9480-2231,10874,27,28,7,21,28,0,6,22,19,19,3,16,17,2,2015-04-01,,개인,개인,,영리,,37.7261675209,126.7182674153
파주시,노인요양공동생활가정,은행재,지정,경기도 파주시 성재길 37-21,경기도 파주시 당하동 266-4번지,031-9480-0115,031-9480-2887,10870,9,9,0,9,9,0,3,6,8,8,1,7,5,3,2008-04-03,,개인,개인,,영리,,37.7365311070,126.7485287142
파주시,노인요양공동생활가정,은혜채,지정,경기도 파주시 광탄면 내화산길 231,경기도 파주시 광탄면 신산리 524-5번지,031-9570-4095,031-9570-4091,10948,9,9,1,8,9,0,0,9,8,8,2,6,7,1,2009-08-18,,개인,개인,,영리,,37.7858336412,126.8341135313
파주시,노인요양공동생활가정,이한요양원,지정,경기도 파주시 광탄면 보광로 543,경기도 파주시 광탄면 영장리 81-1번지,031-9440-5988,031-9440-2335,10953,9,9,3,6,9,0,2,7,7,7,1,6,6,1,2014-10-31,,개인,개인,,영리,,37.7561495192,126.9076581872
파주시,노인요양공동생활가정,전원요양원,지정,경기도 파주시 월롱면 옥돌내길 91,경기도 파주시 월롱면 덕은리 511-4번지,031-9450-9991,031-9530-6773,10844,9,8,0,8,8,0,0,8,6,6,2,4,5,1,2014-10-07,,개인,개인,,영리,,37.8130459130,126.7748948822
파주시,노인요양공동생활가정,정다운요양원,지정,경기도 파주시 조리읍 봉천로 29,경기도 파주시 조리읍 봉일천리 142-2번지,031-9480-2021,031-9480-2026,10937,9,9,1,8,9,0,2,7,9,9,1,8,9,0,2016-04-01,,개인,개인,,영리,,37.7432248249,126.8084013320
파주시,노인요양공동생활가정,좋은사람들요양원,지정,경기도 파주시 숲속노을로 265,경기도 파주시 문발동 562-2번지,031-9480-3005,031-9480-3098,10884,9,8,1,7,8,0,0,8,8,8,2,6,7,1,2010-10-06,,개인,개인,,영리,,37.7241286763,126.7112195267
파주시,노인요양공동생활가정,지성 노인요양센터,지정,경기도 파주시 광탄면 보광로 800,경기도 파주시 광탄면 마장리 11-1번지,031-9480-0088,031-9480-0181,10952,9,9,2,7,9,0,0,9,8,8,4,4,8,0,2018-03-01,,개인,개인,,영리,,37.7724844759,126.8940952567
파주시,노인요양공동생활가정,지성노인요양센터(본관),지정,경기도 파주시 광탄면 보광로 761-36,경기도 파주시 광탄면 마장리 26-11번지,031-9480-0800,031-9480-0008,10952,9,9,0,9,9,0,1,8,8,8,3,5,7,1,2015-02-24,,개인,개인,,영리,,37.7709173287,126.8960723699
파주시,노인요양시설(개정법),진사랑요양원,지정,경기도 파주시 문산읍 장산로 65-25,경기도 파주시 문산읍 마정리 201번지,031-9540-2017,031-9540-2018,10808,29,28,9,19,25,3,13,15,17,18,3,15,3,15,2016-03-28,,개인,개인,,영리,,37.8949380680,126.7648115777
파주시,노인요양시설(개정법),진인노인요양원,지정,경기도 파주시 파평면 청송로 386-14,경기도 파주시 파평면 눌노리 167-7번지,031-9580-3043,031-9580-3239,10801,174,33,1,32,33,0,10,23,65,65,2,63,65,0,2001-01-09,,사회복지법인,사회복지법인,보현회,비영리,,37.9306926832,126.8556352794
파주시,노인요양시설(개정법),참다원요양원,지정,경기도 파주시 적성면 말굽두리길 268,경기도 파주시 적성면 마지리 233-1번지,031-9590-1880,031-9590-1886,10801,37,38,10,28,38,0,6,32,20,20,0,20,20,0,2017-01-02,,개인,개인,,영리,,37.9541403459,126.9045237359
파주시,노인요양시설(개정법),초록빛,지정,경기도 파주시 황골로 76,경기도 파주시 금촌동 800-12번지,031-9480-1020,031-9480-1620,10922,17,12,2,10,11,1,3,9,13,13,3,10,11,2,2012-11-09,,개인,개인,,영리,,37.7551342295,126.7773676150
파주시,노인요양공동생활가정,파주노인요양원,지정,경기도 파주시 장터고개길 332,경기도 파주시 맥금동 504번지,031-9440-0688,031-9440-0681,10847,9,8,5,3,8,0,4,4,5,5,0,5,5,0,2017-03-02,,개인,개인,,영리,,37.7846371182,126.7322563505
파주시,노인요양시설(개정법),파주밀요양원,지정,경기도 파주시 중앙로 193,경기도 파주시 금릉동 211-11번지,031-9420-5012,031-9570-5014,10922,29,26,10,16,25,1,7,19,16,16,0,16,16,0,2010-10-01,,개인,개인,,영리,,37.7545225748,126.7819937897
파주시,노인요양시설(개정법),파주복지요양원,지정,경기도 파주시 파주읍 봉서산로 287,경기도 파주시 파주읍 봉암리 16-2번지,031-9540-9111,031-9540-9113,10838,29,11,6,5,9,2,4,7,12,12,3,9,11,1,2008-12-15,,개인,개인,,영리,,37.8304055239,126.8064179070
파주시,노인요양시설(개정법),파주사랑요양원,지정,경기도 파주시 풀무골로 10,경기도 파주시 야동동 371-11번지,031-9470-2288,031-9470-1640,10849,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-05-20,,개인,개인,,영리,,37.7722335756,126.7573193083
파주시,노인요양공동생활가정,파주소망복지공동생활가정,지정,경기도 파주시 법원읍 자운서원로 408,경기도 파주시 법원읍 동문리 620-2번지,031-9530-4847,031-9530-3847,10825,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-22,,개인,개인,,영리,,37.8634437356,126.8468080473
파주시,노인요양시설(개정법),파주연세요양센터,지정,경기도 파주시 적성면 율곡로2490번길 17,경기도 파주시 적성면 율포리 166-1번지,031-9590-9591,031-9590-9593,10804,29,25,15,10,23,2,6,19,15,15,6,9,15,0,2013-08-23,,개인,개인,,영리,,37.9782388605,126.9523795339
파주시,노인요양시설(개정법),파주연세요양센터2,지정,경기도 파주시 적성면 율곡로2490번길 17,경기도 파주시 적성면 율포리 166-1번지,031-9590-9592,031-9590-9593,10804,29,23,0,23,23,0,3,20,14,14,1,13,14,0,2013-08-23,,개인,개인,,영리,,37.9782388605,126.9523795339
파주시,노인요양시설(개정법),파주요양원,지정,경기도 파주시 탄현면 평화로 670,경기도 파주시 탄현면 법흥리 170-9번지,031-9490-8586,031-9490-8821,10860,21,20,4,16,20,0,9,11,14,14,0,14,14,0,2017-11-01,,개인,개인,,영리,,37.7772480976,126.7120294248
파주시,노인요양시설(개정법),파주행복요양원,지정,경기도 파주시 광탄면 양지말길 89,경기도 파주시 광탄면 용미리 750-12번지,031-9490-1002,031-9490-1070,10955,80,5,2,3,5,0,1,4,8,8,2,6,7,1,2017-11-10,,개인,개인,,영리,,37.7502441553,126.8590875962
파주시,노인요양시설(개정법),플로렌스 너싱홈,지정,경기도 파주시 탄현면 새오리로 215-27,경기도 파주시 탄현면 대동리 107-14번지,031-9460-5231,031-9460-5232,10858,49,48,7,41,47,1,1,47,34,34,5,29,34,0,2014-09-22,,개인,개인,,영리,,37.8032254689,126.6871038103
파주시,노인요양시설(개정법),한나노인요양원,지정,경기도 파주시 광탄면 샘말길 36,경기도 파주시 광탄면 용미리 533번지,031-943-4766,0303-3443-7753,10955,18,18,5,13,18,0,6,12,13,13,3,10,12,1,2007-01-29,,사회복지법인,사회복지법인,한나복지재단,비영리,,37.7401448806,126.8733278339
파주시,노인요양공동생활가정,한빛사랑요양원,지정,경기도 파주시 장터고개길 182-55,경기도 파주시 맥금동 483-16번지,031-9490-0288,031-9490-0282,10847,9,8,0,8,8,0,2,6,7,7,1,6,6,1,2016-04-27,,개인,개인,,영리,,37.7812175742,126.7330866402
파주시,노인요양시설(개정법),한빛실버카운티,지정,경기도 파주시 광탄면 보광로482번길 26,경기도 파주시 광탄면 영장리 16-2번지,031-9420-1870,031-9430-1857,10953,20,17,3,14,17,0,0,17,12,12,1,11,12,0,2010-02-22,,개인,개인,,영리,,37.7536906153,126.9152154221
파주시,노인요양공동생활가정,한사랑요양원,지정,경기도 파주시 파평면 화석정로126번길 144-30,경기도 파주시 파평면 율곡리 477-2번지,031-9520-1599,031-9520-1566,10809,9,9,4,5,9,0,2,7,6,6,0,6,6,0,2009-10-08,,개인,개인,,영리,,37.8856989123,126.8092998203
파주시,노인요양시설(개정법),한울요양원,지정,경기도 파주시 월롱면 서영로 128,경기도 파주시 월롱면 능산리 247번지,031-9520-1988,031-9520-1987,10843,29,25,3,22,25,0,4,21,15,15,1,14,15,0,2010-07-28,,개인,개인,,영리,,37.8233595474,126.7680560575
파주시,노인요양공동생활가정,햇살가득요양원,지정,경기도 파주시 법원읍 술이홀로907번길 139,경기도 파주시 법원읍 법원리 529-2번지,031-9580-1366,031-9580-1367,10826,9,7,1,6,7,0,2,5,7,7,1,6,7,0,2012-10-15,,사회복지법인,사회복지법인,경신재단,비영리,,37.8553360895,126.8757982556
파주시,노인요양공동생활가정,행복요양원,지정,,경기도 파주시 조리읍 대원리 272번지 그린시티동문아파트,031-9410-5601,031-9460-5602,10943,7,7,1,6,7,0,2,5,5,5,0,5,5,0,2008-11-11,,개인,개인,,영리,,37.7278753578,126.8145584689
파주시,노인요양시설(개정법),행복재활요양원,지정,경기도 파주시 파평면 파산서원길 41,경기도 파주시 파평면 눌노리 821번지,031-9590-9966,031-9590-9967,10801,29,5,1,4,5,0,1,4,8,8,1,7,7,1,2017-09-04,,개인,개인,,영리,,37.9325274998,126.8565865017
파주시,노인요양시설(개정법),행복한 실버요양원,지정,경기도 파주시 광탄면 말구리길 66,경기도 파주시 광탄면 발랑리 230-1번지,031-9470-4803,031-9470-4804,10830,22,20,5,15,20,0,9,11,15,15,0,15,15,0,2016-05-16,,개인,개인,,영리,,37.7977930564,126.8975687763
파주시,노인요양시설(개정법),헤이리 너싱홈,지정,경기도 파주시 탄현면 갈현로29번길 124-8,경기도 파주시 탄현면 갈현리 455-12번지,031-9490-1271,031-9490-1261,10860,75,75,22,53,75,0,10,65,46,50,6,44,48,2,2008-12-16,,개인,개인,,영리,,37.7676020335,126.7184786015
파주시,노인요양공동생활가정,효경실버홈,지정,,경기도 파주시 조리읍 대원리 272번지 그린시티동문아파트,031-9430-5700,031-9410-0012,10943,9,7,2,5,6,1,1,6,7,7,0,7,7,0,2015-11-09,,개인,개인,,영리,,37.7278753578,126.8145584689
파주시,노인요양시설(개정법),효사랑파주요양원,지정,경기도 파주시 한마음2길 25,경기도 파주시 금촌동 251-5번지,031-9460-5388,031-9460-5488,10925,21,17,3,14,15,2,1,16,12,12,1,11,11,1,2017-03-20,,개인,개인,,영리,,37.7563551212,126.7721791442
평택시,노인요양시설(개정법),강남행복한요양원,지정,경기도 평택시 안중읍 서동대로 1831-3,경기도 평택시 안중읍 금곡리 413-1번지,031-682-9945,031-683-9945,17817,88,82,7,75,82,0,12,70,60,60,11,49,58,2,2013-10-01,,개인,개인,,영리,,36.9965283359,126.9511381448
평택시,노인요양공동생활가정,고덕명성의집,지정,경기도 평택시 고덕면 효학길 35-15,경기도 평택시 고덕면 방축리 695-1번지,031-657-1366,031-657-4973,17924,9,9,3,6,9,0,2,7,9,7,0,7,7,0,2017-02-01,,개인,개인,,영리,,37.0122405828,127.0333854665
평택시,노인요양시설(개정법),굿모닝노인전문요양원,지정,경기도 평택시 현덕면 현덕로 1095-5,경기도 평택시 현덕면 황산리 156-16번지,031-682-3457,031-683-3457,17968,49,49,10,39,49,0,6,43,31,32,2,30,32,0,2015-02-03,,개인,개인,,영리,,36.9552300833,126.9350131090
평택시,노인요양시설(개정법),그림뜰노인전문요양센터,지정,경기도 평택시 안중읍 행궁길 21,경기도 평택시 안중읍 현화리 424-12번지,031-684-1006,031-684-1005,17930,48,43,12,31,41,2,10,33,30,30,2,28,30,0,2012-10-15,,개인,개인,,영리,,36.9765492396,126.9164182970
평택시,노인요양공동생활가정,나누미요양원,지정,경기도 평택시 진위면 갈곶길 25-11,경기도 평택시 진위면 갈곶리 281-10번지,031-375-3844,031-375-3845,17708,9,9,3,6,9,0,2,7,9,8,2,6,7,1,2013-02-05,,개인,개인,,영리,,37.1211591109,127.0739288263
평택시,노인요양공동생활가정,남산노인요양공동생활가정,지정,경기도 평택시 팽성읍 추팔2길 72,경기도 평택시 팽성읍 추팔리 303-16번지,031-657-0400,031-652-5627,17999,7,7,1,6,7,0,3,4,7,4,1,3,4,0,2010-11-03,,개인,개인,,영리,,36.9634780350,127.0756066832
평택시,노인요양시설(개정법),늘푸른요양원,지정,경기도 평택시 방여울로 91,경기도 평택시 가재동 40-5번지,031-663-2106,031-663-3106,17742,140,106,14,92,106,0,20,86,75,75,6,69,75,0,2006-03-23,,사회복지법인,사회복지법인,사회복지법인 달해,비영리,,37.0433510308,127.0926938705
평택시,노인요양시설(개정법),다솔너싱홈,지정,경기도 평택시 우곡길 81,경기도 평택시 지산동 457-2번지,031-668-3881,031-668-3884,17728,27,26,3,23,26,0,3,23,27,17,1,16,17,0,2007-11-19,,개인,개인,,영리,,37.0779102816,127.0793573797
평택시,노인요양공동생활가정,두리노인요양공동생활가정,지정,경기도 평택시 팽성읍 두리길 64-1,경기도 평택시 팽성읍 두리 77-6번지,031-652-3739,031-651-3376,18000,9,9,3,6,9,0,3,6,5,5,3,2,5,0,2012-01-01,,개인,개인,,영리,,36.9752731723,127.0668114048
평택시,노인요양공동생활가정,뜰안채실버홈,지정,,경기도 평택시 비전동 931번지 비전경남아너스빌,031-657-3620,031-657-3621,17886,7,7,0,7,7,0,1,6,7,4,0,4,4,0,2010-04-09,,개인,개인,,영리,,36.9940826356,127.1099823816
평택시,노인요양시설(개정법),마리아요양원,지정,경기도 평택시 통복시장로6번길 18-3,경기도 평택시 통복동 84-9번지,031-652-3524,031-652-3525,17894,29,29,10,19,21,8,8,21,19,19,0,19,19,0,2014-08-22,,개인,개인,,영리,,36.9953899587,127.0860944841
평택시,노인요양시설(개정법),미소요양원,지정,경기도 평택시 팽성읍 팽성북로 130-8,경기도 평택시 팽성읍 근내리 148-1번지,031-691-6222,031-691-6223,17974,141,135,41,94,134,1,29,106,77,77,6,71,10,67,2014-02-11,,개인,개인,,영리,,36.9795017995,127.0477089305
평택시,노인요양시설(개정법),반지마을요양원,지정,경기도 평택시 이충로13번길 110,경기도 평택시 이충동 660번지,031-668-4152,031-664-4159,17735,28,28,0,28,28,0,8,20,16,18,1,17,16,2,2009-04-06,,사회복지법인,사회복지법인,사회복지법인 성육원,비영리,,37.0582012689,127.0633260884
